학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"전화 시 'May I speak to ()?' 표현을 사용할 수 있어요.
You can use the expression 'May I speak to ()?' when making a phone call.","A: ___ Lisa, please?",A: Lisa에게 전화할 때 'May I speak to'라는 표현을 사용할 수 있어요.,Can I call,May I speak to,Should I contact,May I speak to,2,A: ___ Lisa?,A: Lisa에게 전화할 때 'Can I speak to'라는 표현을 사용할 수 있어요.,May I speak to,Can I speak to,Could I speak to,Can I speak to,2,"A: May I speak to Alex, please? B: This is Alex. A: Can I speak to Tom? B: I'm sorry, Tom is not available right now.","A: Alex에게 전화할 때 'May I speak to'라는 표현을 사용해요. B: 여기는 Alex입니다. A: Tom에게 전화할 때 'Can I speak to'라는 표현을 사용해요. B: 미안해요, Tom은 지금 통화 중이에요."
"반복 요청하는 다양한 표현을 사용할 수 있어요.
여러 표현을 활용해 다시 요청하는 말을 할 수 있어요.",A: Can you ___ that again? B: Sure.,A: 다시 한 번 말해줄래? B: 물론이야.,tell,say,speak,say,2,"A: Would you say that ___, please?","A: 다시 한 번 말해줄래, 부탁해? B: 물론이야.",maybe,again,loud,again,2,"A: Could you please repeat what you just said? B: Sure thing. A: Pardon? B: No worries. A: Would you mind repeating that again, please? B: Absolutely.","A: 방금 한 말을 다시 한 번 해줄래? B: 물론이지. A: 미안? B: 걱정 마. A: 다시 한 번 말씀해줄래, 부탁해? B: 당연하지."
"다른 사람에게 의견을 물어볼 수 있어요.
What do you think of ()?를 활용해 의견을 묻는 표현을 사용할 수 있어요.",A: What do you think of ___?,A: 이 책에 대해 어떻게 생각해?,that pen,this book,this car,this book,2,B: I feel it’s ___.,B: 난 정말 흥미롭다고 생각해.,very boring,really interesting,not good,really interesting,2,A: What do you think of this magazine? B: I think it’s really fascinating. A: How do you feel about that article? B: I feel it’s quite engaging.,A: 이 잡지에 대해 어떻게 생각해? B: 난 정말 매력적이라고 생각해. A: 그 기사에 대해 어떻게 느껴? B: 난 꽤 흥미롭다고 느껴.
"should를 활용하여 금지하는 표현을 사용할 수 있어요.
금지를 나타내기 위해 must not, not allowed to 등의 표현을 사용할 수 있어요.",A: You ______ eat too much junk food.,너는 정크푸드를 너무 많이 먹으면 안 돼.,mustn't,don't,shouldn't,shouldn't,3,A: We ______ eat too much junk food.,우리는 정크푸드를 너무 많이 먹어서는 안 돼.,cannot,must not,should,must not,2,A: You shouldn’t play video games all night. B: You're right. I should get enough sleep.,A: 밤새 비디오 게임을 하면 안 돼. B: 맞아. 충분히 잠을 자야 해.
"보통과 free time을 활용하여 여가 시간에 하는 활동을 묻고 답할 수 있어요.
You can ask and answer questions about your free time activities using 'usually' and 'free time'.",A: What do you ___ do in your free time? B: I usually go for a walk.,A: 보통 여가 시간에 무엇을 하세요? B: 나는 보통 산책을 해요.,always,usually,often,usually,2,A: What do you like to do in your free time? B: I like to ___ .,A: 여가 시간에 무엇을 하는 것을 좋아하세요? B: 나는 책을 읽는 것을 좋아해요.,study,cook,read,read,3,A: What do you usually do on weekends? B: I usually play soccer. A: And how do you spend your free time during the week? B: I often relax at home.,A: 주말에는 보통 무엇을 하세요? B: 나는 보통 축구를 해요. A: 평일에는 여가 시간을 어떻게 보내세요? B: 나는 종종 집에서 쉬어요.
"전치사를 활용하여 장소의 위치를 묻고 답할 수 있어요.
You can ask and answer about the location using prepositions.",A: Where is the nearest bookstore? B: The bookstore is ___ the coffee shop.,A: 가장 가까운 서점이 어디에 있나요? B: 서점은 커피숍 옆에 있어요.,behind,next to,in front of,next to,2,A: Can you tell me where the ___ is?,A: 서점이 어디에 있는지 말해줄 수 있어요?,library,bookstore,pharmacy,bookstore,2,A: Where is the closest supermarket? B: The supermarket is beside the park. A: Can you tell me where the supermarket is? B: It's near the museum. A: Do you know the location of the supermarket? B: It's behind the library.,A: 가장 가까운 슈퍼마켓이 어디에 있나요? B: 슈퍼마켓은 공원 옆에 있어요. A: 슈퍼마켓이 어디에 있는지 말해줄 수 있어요? B: 박물관 근처에 있어요. A: 슈퍼마켓의 위치를 알고 있나요? B: 도서관 뒤에 있어요.
"물건의 가격을 묻는 표현을 사용할 수 있어요.
You can ask for the price of an item.",A: ___ is this jacket? B: It’s $50.,A: 이 재킷은 얼마예요? B: 50달러 이에요.,What kind,How much,How many,How much,2,B: It costs ___.,B: 50달러 이에요.,$60,$50,$40,$50,2,A: How much is this cap? B: It's $50. A: Can you tell me the price of it? B: It costs $50.,A: 이 모자의 가격은 얼마인가요? B: 50달러입니다. A: 이 제품의 가격을 알려주시겠어요? B: 50달러입니다.
"look like와 색깔 및 크기 표현을 활용하여 외모를 묘사할 수 있어요.
You can describe appearance using expressions like 'look like' along with color and size descriptions.",What does the new car ______?,새 차가 어떻게 생겼어?,sound like,look like,feel like,look like,2,Can you ______ how the car looks?,차가 어떻게 생겼는지 묘사해 줄래?,imagine,describe,ignore,describe,2,"A: What does the old bike look like? B: It’s blue, and it’s very stylish. A: Can you describe how it looks? B: It’s vintage with a modern twist. A: What appearance does it have? B: It’s compact and elegant.","A: 오래된 자전거는 어떻게 생겼어? B: 파랗고, 아주 멋져. A: 자전거가 어떻게 보이는지 설명해 줄래? B: 고풍스러우면서도 현대적인 느낌이야. A: 그 외모는 어때? B: 작고 우아해."
"문제점이나 증상을 표현하는 방법을 배울 수 있어요.
Ask about problems or symptoms using 'What's wrong?' and related expressions.",A: ______? B: I have a stomachache.,A: 무슨 일이야? B: 배가 아파.,What's up?,What's wrong?,How are you?,What's wrong?,2,B: I feel ______.,B: 난 아파.,happy,sick,energetic,sick,2,A: What's wrong? B: I have a headache. A: What’s the problem? B: I'm not feeling well.,A: 무슨 일이야? B: 머리가 아파. A: 무슨 문제야? B: 몸이 좋지 않아.
"미래 계획을 표현할 수 있어요.
be planning/going to, be thinking of를 활용하여 계획을 말할 수 있어요.",I’m ______ to visit my grandparents this weekend.,나는 이번 주말에 조부모님을 방문할 계획이야.,thinking of,planning,going to,planning,2,I’m ______ visit my grandparents this weekend.,나는 이번 주말에 조부모님을 방문할 거야.,planning to,going to,thinking of,going to,2,A: I’m planning to visit my aunt this weekend. B: That sounds exciting! A: I’m going to book a taxi for the day. B: Have fun!,A: 이번 주말에 이모를 방문할 계획이야. B: 정말 신나겠다! A: 당일 택시를 예약할 거야. B: 즐거운 시간 보내!
"‘Did you hear about ()?’를 사용하여 상대방에게 정보를 알고 있는지 물어볼 수 있어요.
‘Do you know about ()?’ 등 다양한 표현을 사용해 정보를 확인할 수 있어요.","A: Did you ___ about the new policy change? B: Yes, I did. / No, I didn’t.",새로운 정책 변경에 대해 들었어?,know,hear,read,hear,2,"A: Do you ___ about the new policy change? B: Yes, I do. / No, I don't.",새로운 정책 변경에 대해 알아?,see,know,learn,know,2,"A: Did you hear about the team meeting? B: Yes, I did. A: Do you know about the project update? B: No, I don't.","A: 팀 회의에 대해 들었어? B: 응, 들었어. A: 프로젝트 업데이트에 대해 알아? B: 아니, 몰라."
"to 부정사를 활용하여 허가를 요청하는 문장을 만들 수 있어요.
if를 활용하여 허가 여부를 물어보는 문장을 만들 수 있어요.",A: Is it OK ___ park here?,여기에 주차해도 괜찮아요?,if park,to park,for park,to park,2,A: Is it OK ___ I borrow your book?,내가 네 책을 빌려도 괜찮아?,to,if,for,if,2,"A: Is it OK to sit here? B: Sure. Go ahead. A: Is it OK if I open the window? B: Yes, you can.","A: 여기 앉아도 괜찮아요? B: 네, 이리 앉으세요. A: 창문 열어도 괜찮아요? B: 네, 괜찮아요."
"'What can I do to ()?' 표현을 활용해 조언을 구할 수 있어요.
'Do you have any advice for ()?'와 'How can I improve ()?'를 활용해 조언을 구하고 개선 방향을 알 수 있어요.",What can I do to ________?,어떻게 하면 영어 실력을 향상시킬 수 있나요?,learn Spanish,improve my English,cook dinner,improve my English,2,Do you have any advice for ________?,영어 실력을 향상시키기 위한 조언이 있나요?,learning French,improving my English,studying math,improving my English,2,A: What can I do to boost my English skills? B: You can join a speaking club regularly. A: Do you have any advice for improving your language skills? B: I suggest watching movies in English.,A: 영어 실력을 높이기 위해 무엇을 할 수 있을까요? B: 정기적으로 스피킹 클럽에 참여해보세요. A: 언어 능력을 향상시키기 위한 조언이 있나요? B: 영어로 된 영화를 보는 것을 추천해요.
"‘I'm sure’를 사용하여 자신의 확신을 표현할 수 있어요.
확신을 나타내는 다양한 문장을 배울 수 있어요.",B: I’m _____ it is.,"B: 나는 확신해, 그렇다.",maybe,sure,possibly,sure,2,B: I’m ________ that you'll do well.,B: 나는 네가 잘 할 것이라고 확신해.,anxious,hesitant,confident,confident,3,A: This answer must be correct. B: I'm positive it is. A: I studied a lot for this test. B: I believe that you will succeed. A: He will come on time. B: There's no doubt about that.,"A: 이 답은 반드시 맞아야 해. B: 나는 긍정해, 맞을 거야. A: 나는 이 시험을 위해 많이 공부했어. B: 너가 잘할 거라고 믿어. A: 그는 제시간에 올 거야. B: 그것에 대해 의심의 여지가 없어."
"'Which ... do you like best?'를 활용하여 선호를 표현할 수 있어요.
'Do you prefer ...?'와 'What’s your favorite ...?'를 활용하여 선호를 표현할 수 있어요.",A: Which ___ do you like best? B: I like soccer best.,A: 어떤 스포츠를 가장 좋아하나요? B: 나는 축구를 가장 좋아해요.,movie,food,sport,sport,3,A: Do you ___ tea or coffee?,A: 차와 커피 중 무엇을 선호하나요?,enjoy,prefer,like,prefer,2,A: Which game do you like best? B: I like basketball best. A: Do you prefer reading or swimming? B: I prefer swimming.,A: 어떤 게임을 가장 좋아하나요? B: 나는 농구를 가장 좋아해요. A: 독서와 수영 중 무엇을 선호하나요? B: 나는 수영을 선호해요.
"여가 활동에 대해 말할 수 있어요.
often와 usually를 활용하여 자신의 여가 활동을 설명할 수 있어요.",I ___ read books.,나는 책을 자주 읽어.,seldom,often,usually,often,2,I ___ read magazines.,나는 보통 잡지를 읽어.,always,seldom,usually,usually,3,A: What do you do in your free time? B: I often play tennis. A: How do you spend your free time? B: I usually paint.,A: 너는 자유 시간에 무엇을 하니? B: 나는 자주 테니스를 쳐. A: 너는 자유 시간을 어떻게 보내? B: 나는 보통 그림을 그려.
"명령문을 사용하여 길 안내할 수 있어요.
You can give directions using imperative sentences.",B: ___ and turn right at the corner.,B: 코너에서 우회전하기 전에 곧장 가세요.,Walk slowly,Stop,Go straight,Go straight,3,B: Follow the road and ___.,B: 길을 따라가서 좌회전하세요.,stop,turn left,turn right,turn left,2,"A: Can you tell me how to reach the library? B: Walk straight and then turn left at the intersection. A: Is it far from here? B: No, just follow the road and you'll see it on your right.","A: 도서관에 어떻게 가는지 알려줄래? B: 곧장 걸어가서 교차로에서 좌회전하세요. A: 여기서 먼가요? B: 아니요, 길을 따라가면 오른쪽에 보여요."
"의문문을 사용하여 상대방이 아는지 질문하고 대답할 수 있어요.
Be able to ask and answer questions about someone's knowledge using 'Do you know' expressions.","A: Do you ___ where the library is? B: Yes, I do. It is next to the school.","A: 도서관이 어디 있는지 알아? B: 응, 알아. 도서관은 학교 옆에 있어.",find,know,see,know,2,"A: Are you ___ with the meeting schedule? B: Yes, I am. It is confirmed.","A: 회의 일정에 대해 익숙해? B: 응, 익숙해. 확정되었어.",confused,familiar,refreshed,familiar,2,"A: Do you know where the museum is? B: Yes, I do. It is beside the park. A: Are you familiar with the museum exhibits? B: Yes, I am. They are very informative.","A: 박물관이 어디 있는지 알아? B: 응, 알아. 박물관은 공원 옆에 있어. A: 박물관 전시에 익숙해? B: 응, 익숙해. 전시물들이 아주 유익해."
"recommend를 활용하여 추천 요청할 수 있어요.
추천 상황에서 suggest를 활용할 수 있어요.",A: Can you ______ a good restaurant?,좋은 레스토랑을 추천해줄 수 있어?,deny,recommend,suggest,recommend,2,A: Can you ______ a good book?,좋은 책을 제안해줄 수 있어?,ignore,suggest,refuse,suggest,2,A: Can you recommend a fun activity for the weekend? B: How about trying that new cafe downtown? A: What would you suggest next? B: Try visiting the art gallery.,A: 주말에 즐길 만한 활동을 추천해줄 수 있어? B: 시내에 새로 생긴 카페를 한 번 가봐. A: 그 다음엔 무엇을 제안할래? B: 미술관을 방문해보는 건 어때?
"도움 요청 표현을 사용할 수 있어요.
can you help me / can you do me a favor?를 활용하여 도움을 요청할 수 있어요.",Can you ___ these books?,이 책들을 옮기는 거 도와줄래?,help me read,help me carry,help me organize,help me carry,2,Could you ___ with these bags?,이 가방들을 좀 도와줄래?,do my homework,give me a hand,sing a song,give me a hand,2,"A: Can you help me lift these boxes? B: No problem. A: Could you give me a hand with setting up the table? B: Of course, I'd be happy to help.","A: 이 상자들을 옮기는 거 도와줄래? B: 문제없어. A: 테이블 정리하는 거 한 번 도와줄래? B: 물론이지, 기꺼이 도와줄게."
"be interested in을 활용해 관심 있는 것을 묻고 답할 수 있어요.
You can ask and answer about your interests using 'be interested in'.",B: I'm ______ science.,B: 나는 과학에 관심이 있어.,excited about,interested in,afraid of,interested in,2,B: I'm ______ by art. B: I found art is interesting.,B: 나는 예술에 매료되어 있어. B: 예술이 흥미롭다고 생각해.,bored,fascinated,amused,fascinated,2,A: What are you interested in? B: I'm interested in technology. A: Tell me more about it. B: I'm fascinated by innovative gadgets.,A: 너는 무엇에 관심이 있어? B: 나는 기술에 관심이 있어. A: 그것에 대해 더 말해봐. B: 나는 혁신적인 기기에 매료되어 있어.
"기대하는 표현을 사용할 수 있어요.
You can express anticipation for planned events.",I'm looking forward to ___.,여행을 기대하고 있어요.,the party,the trip,the movie,the trip,2,I'm eager to ___.,여행을 열망하고 있어요.,the exam,the trip,the game,the trip,2,"A: I'm looking forward to the play. B: That's awesome! A: I'm eager to enjoy the performance. B: Me too, it's going to be a great show.","A: 나는 그 연극을 기대하고 있어. B: 정말 멋지다! A: 나는 공연을 즐기고 싶어. B: 나도 그래, 멋진 공연이 될 거야."
"특정 주제에 대해 들어 본 적이 있는지 물어보는 표현을 사용할 수 있어요.
새로운 영화에 대해 들어 본 적이 있는지 질문할 수 있어요.",Have you ___ about the new movie?,새로운 영화에 대해 들어 본 적 있나요?,watched,heard,read,heard,2,Do you ___ about the new movie?,새로운 영화에 대해 알고 있나요?,see,know,hear,know,2,"A: Have you heard about the special event? B: Yes, I heard it will be fantastic. A: Do you know about the schedule? B: I'm not certain, but I'll find out.","A: 특별 행사에 대해 들어 본 적 있나요? B: 응, 정말 환상적일 거라고 들었어. A: 일정에 대해 알고 있나요? B: 잘 모르겠지만, 한번 알아볼게."
"다양한 표현을 활용해 상대방을 응원하고 격려하는 방법을 배워요.
You’ll do better next time 같은 표현을 사용하여 격려할 수 있어요.",You'll do ____ next time.,다음 번에는 더 잘 할 거야.,good,worse,better,better,3,You can ____ it! That's all right.,너는 할 수 있어! 괜찮아.,try,do,fix,do,2,"A: I know you struggled this time, but you'll shine next time. B: Thanks for believing in me! A: Remember, you can do it! Keep going.","A: 이번에는 힘들었지만 다음 번에는 반드시 빛날 거야. B: 나를 믿어줘서 고마워! A: 기억해, 너는 할 수 있어! 계속 나아가."
"상대방의 기분이나 상태의 원인을 묻는 표현을 사용할 수 있어요.
Able to ask about someone's condition using 'What's the matter?'.",A: ______? B: I have a cold.,A: 무슨 일 있어? B: 감기에 걸렸어.,How are you?,What's up?,What's the matter?,What's the matter?,3,A: What's _____? B: I feel sick.,A: 무슨 일이야? B: 몸이 안 좋아.,up,wrong,happen,wrong,2,"A: What's the matter? You look tired. B: I have a headache. A: Maybe you should take a rest. B: I will do that, thank you.","A: 무슨 일이야? 피곤해 보여. B: 머리가 아파. A: 좀 쉬는 게 어때? B: 그렇게 할게, 고마워."
"특정 주제나 현상에 대해 궁금해 하는 표현을 사용할 수 있어요.
You can express curiosity about specific topics or phenomena using 'I'm curious about ~'.",I’m curious about _____ exploration.,나는 우주 탐사에 대해 궁금해.,ocean,space,mountain,space,2,I wonder space exploration. Can someone tell me about _____?,나는 우주 탐사에 대해 궁금해. 누가 내게 우주 탐사에 대해 말해줄 수 있을까?,desert journeys,space exploration,ocean adventures,space exploration,2,A: I’m curious about space exploration. B: That sounds fascinating! A: I wonder space exploration. Can someone tell me about it? B: I've read that it has changed our view of the universe.,A: 나는 우주 탐사에 대해 궁금해. B: 정말 매력적인데! A: 누가 내게 우주 탐사에 대해 말해줄 수 있을까? B: 우주에 대한 우리의 시각을 바꿨다고 들었어.
"특정 종류나 장르에 대해 묻는 표현을 사용할 수 있어요.
You can ask about types or genres using 'What kind of ~'.",What kind of ____ do you like?,어떤 종류의 음악을 좋아하니?,movie,music,food,music,2,What sort of ____ do you like?,어떤 종류의 음악을 좋아하니?,book,car,music,music,3,A: What kind of movies do you enjoy? B: I like action movies. A: What type of games interest you? B: I prefer adventure games.,A: 어떤 종류의 영화를 즐기니? B: 나는 액션 영화를 좋아해. A: 어떤 종류의 게임에 관심이 있니? B: 나는 어드벤처 게임을 선호해.
"특정 주제에 대한 의견을 표현할 수 있어요.
You can ask for opinions on a specific topic using 'What do you think about ~'.",A: What do you _____ about this book?,이 책에 대해 어떻게 생각해?,feel,think,read,think,2,A: How do you _____ about this movie?,이 영화에 대해 어떻게 느끼니?,think,feel,hear,feel,2,A: What do you think about this movie? B: I think it's exciting. A: How do you feel about the ending? B: I believe it was quite surprising.,A: 이 영화에 대해 어떻게 생각해? B: 나는 정말 흥미롭다고 생각해. A: 결말에 대해 어떻게 느껴? B: 나는 결말이 꽤 놀랍다고 느껴.
"의도나 계획을 묻는 방법을 배워요.
Learn to ask and answer questions about plans using 'What are you planning to ~'.",A: What are you ______ to do this weekend? B: I’m planning to visit my grandparents.,A: 이번 주말에 무엇을 할 계획이에요? B: 할아버지와 할머니를 방문할 거예요.,deciding,planning,thinking,planning,2,A: What are you ______ to do? B: I’m going to complete my homework.,A: 무엇을 할 거예요? B: 저는 숙제를 할 거예요.,planning,going,about,going,2,A: What are you planning to do tonight? B: I’m planning to read a book. A: What are you going to do later? B: I’m going to watch a movie.,A: 오늘 밤에 무엇을 할 계획이에요? B: 책을 읽을 거예요. A: 나중에 무엇을 할 거예요? B: 영화를 볼 거예요.
"음식을 권하는 표현을 사용할 수 있어요.
‘Would you like some ~’를 활용하여 음식을 권하고 답할 수 있어요.","A: Would you like some ___? B: Yes, please.","A: 케이크 좀 드실래요? B: 네, 부탁해요.",soup,cake,pizza,cake,2,"A: Can I ___ you some cake? B: No, thanks. I'm not hungry.","A: 내가 케이크 좀 드릴까요? B: 아니요, 괜찮아요. 배고프지 않아요.",serve,offer,give,offer,2,"A: Would you like some sushi? B: Yes, please. A: Can I offer you some tea? B: No, thanks. I'm okay.","A: 스시 좀 드실래요? B: 네, 부탁해요. A: 차 좀 드릴까요? B: 아니요, 괜찮아요."
"‘What’s wrong with ~’를 활용하여 증상을 묻고 답할 수 있어요.
질문과 대답을 통해 증상에 대해 묻고 답하는 표현을 익혀요.",A: What’s ____ with your leg?,A: 네 다리에 무슨 문제가 있니?,worry,wrong,right,wrong,2,A: What’s the ____ with your arm?,A: 네 팔에는 무슨 문제가 있니?,issue,trouble,matter,matter,3,"A: What’s wrong with your shoulder? B: I think I strained it. A: Are you feeling all right? B: Not really, my shoulder is sore.","A: 어깨에 무슨 문제가 있니? B: 어깨를 좀 다친 것 같아. A: 기분은 괜찮니? B: 아니, 어깨가 아파."
"허락을 구하는 올바른 표현을 사용할 수 있어요.
May I ~와 같은 표현을 사용하여 정중하게 요청할 수 있어요.","A: Is it okay to ___ your laptop? B: Sure, go ahead.","A: 노트북을 사용해도 될까요? B: 물론, 사용하세요.",buy,use,break,use,2,"A: May I ___? B: Yes, you may.","A: 사용해도 될까요? B: 네, 사용하셔도 됩니다.",open,use,take,use,2,"A: Is it okay to borrow your notebook? B: Sure, go ahead. A: Can I use it for a while? B: Of course, go ahead.","A: 노트북을 빌려도 될까요? B: 물론, 사용하세요. A: 잠시 사용해도 될까요? B: 네, 사용하셔도 됩니다."
