학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"가격을 묻고 답하는 표현을 사용할 수 있어요.
Learn to ask and answer questions about price using key expressions.",How much is ___ backpack? — It's fifteen dollars.,이 배낭은 얼마에요? — 15달러입니다.,that,this,these,this,2,How much does this cost? — It's ___.,이것은 얼마에요? — 15달러입니다.,ten dollars,fifteen dollars,twenty dollars,fifteen dollars,2,"A: Could you tell me, how much is this notebook? B: It's fifteen dollars. A: And how much does this pen cost? B: It's fifteen dollars.",A: 이 노트의 가격이 얼마인지 알려줄래요? B: 15달러예요. A: 이 펜은 얼마에요? B: 15달러입니다.
"안부 묻고 답하는 표현을 익힐 수 있어요.
How are you?를 사용해 기분을 물어보고 대답할 수 있어요.",A: How are you? B: I'm _____.,A: 어떻게 지내? B: 나는 행복해.,sad,okay,happy,happy,3,A: How's it going? B: I'm feeling _____.,A: 어때? B: 나는 기분이 정말 좋아.,tired,great,hungry,great,2,A: How are you doing today? B: I'm happy indeed. A: How's your day going? B: I'm feeling fantastic.,A: 오늘 기분 어때? B: 난 정말 행복해. A: 하루는 어때? B: 난 기분이 굉장히 좋아.
"상대방이 누구인지 묻고 답할 수 있어요.
Can ask and answer 'Who is ~?' questions to inquire about someone's identity.",A: Who is ___? B: She's my mom.,A: 누구신지요? B: 그녀는 내 엄마야.,they,she,her,she,2,B: That's my ___.,B: 저 사람은 내 엄마야.,dad,sibling,mom,mom,3,A: Who is he? B: He's my brother. A: Who is that? B: That's my friend.,A: 그는 누구야? B: 그는 내 형제야. A: 저 사람은 누구니? B: 저 사람은 내 친구야.
"현재 시간을 묻고 답할 수 있어요.
Use 'What time' expressions to ask and answer the current time.",B: It’s ______.,B: 지금은 5시 40분이야.,six to twenty,twenty to six,half past six,twenty to six,2,B: It’s about ______.,B: 대략 6시예요.,five,ten,six,six,3,A: Do you have the time? B: It's twenty to six. A: Can you tell me what time it is? B: It's roughly six.,A: 시간 좀 알아? B: 5시 40분이야. A: 지금 몇 시인지 알려줄래? B: 대략 6시야.
"함께 할 활동을 제안하는 표현을 사용할 수 있어요.
상대방의 제안에 적절히 응답할 수 있어요.",A: Let's go _______.,A: 수영하러 가자. B: 그래! 좋은 생각이야.,running,swimming,dancing,swimming,2,A: Shall we go _______?,A: 자전거 타러 갈까? B: 좋아.,running,biking,swimming,biking,2,"A: Let's go hiking. B: Sure! That's a brilliant idea. A: How about we have a barbecue? B: Sorry, I already have plans.","A: 등산하러 가자. B: 그래! 멋진 생각이야. A: 바비큐 파티 할래? B: 미안, 이미 약속이 있어."
"물건의 위치를 묻고 답하는 표현을 연습할 수 있어요.
Practice asking and answering the location of objects using the 'Where is ()?' pattern.",A: ___ my book? B: It’s on the chair.,A: 내 책은 어디에 있어? B: 의자 위에 있어.,What's,Where's,How's,Where's,2,A: Where can I find my keys? B: They’re on the ____.,A: 내 열쇠는 어디서 찾을 수 있어? B: 카운터 위에 있어.,shelf,drawer,counter,counter,3,A: Where’s my phone? B: It’s on the table. A: Where can I find my charger? B: It’s under the bed.,A: 내 핸드폰 어디 있어? B: 탁자 위에 있어. A: 내 충전기는 어디서 찾을 수 있어? B: 침대 밑에 있어.
"현재 진행형을 사용하여 지금 하는 일을 물어보고 대답할 수 있어요.
be ()ing 구조를 통해 현재 하고 있는 일을 표현할 수 있어요.",B: I'm ___ a craft.,B: 나는 지금 공예품을 만들고 있어요.,doing,making,building,making,2,A: What’s ______ now?,A: 지금 무슨 일이 일어나고 있어요?,arriving,happening,stopping,happening,2,A: What are you doing at the moment? B: I'm building a model. A: What's going on currently? B: I'm constructing a model.,A: 지금 뭐 하고 있어? B: 나는 모형을 만들고 있어. A: 지금 무슨 일이 벌어지고 있어? B: 나는 모형을 만들고 있어.
"소유 여부를 묻고 답하는 방법을 배울 수 있어요.
소유격과 간단한 응답 표현을 활용하여 소유 여부를 확인할 수 있어요.","A: Is this ____? B: No, it isn't.","A: 이거 네 코트니? B: 아니, 그렇지 않아.",my coat,your coat,his coat,your coat,2,"A: Is that ____? B: Yes, it is.","A: 저것이 너의 스카프니? B: 네, 그래.",his scarf,your scarf,my scarf,your scarf,2,"A: Is this your wallet? B: No, it isn't. A: Are those your keys? B: Yes, they are.","A: 이거 네 지갑이니? B: 아니, 아니야. A: 저것들이 네 열쇠니? B: 네, 그래."
"음식과 음료를 권하는 표현을 익힐 수 있어요.
Practice using 'Would you like ...' expressions for offering food and drinks.","A: Would you like some ______? B: Yes, please.","A: 주스를 드실래요? B: 네, 부탁해요.",soda,juice,water,juice,2,"A: Do you care for some ______? B: Yes, please.","A: 음식 좀 드실래요? B: 네, 부탁해요.",drink,food,snack,food,2,"A: Would you like some water? B: Yes, please. A: Do you care for some bread? B: No, thank you.","A: 물 좀 드실래요? B: 네, 부탁해요. A: 빵 좀 드실래요? B: 아니요, 고맙습니다."
"요일을 묻고 답하는 표현을 사용할 수 있어요.
What day is it today?와 같은 표현을 사용하여 현재 요일을 확인할 수 있어요.",A: What ___ is it today? B: It's Friday.,A: 오늘 무슨 요일이야? B: 금요일이야.,time,day,date,day,2,A: Do you ___ today's day? B: It's Friday.,A: 오늘 요일을 알고 있니? B: 오늘은 금요일이야.,find,know,check,know,2,"A: What day is tomorrow? B: It's Saturday. A: Do you know what day tomorrow is? B: Yes, it's Saturday.","A: 내일이 무슨 요일이야? B: 내일은 토요일이야. A: 내일 요일을 알고 있니? B: 응, 내일은 토요일이야."
"물건의 가격을 묻고 답할 수 있어요.
You can ask and answer questions about prices using 'how much'.",A: ___ is that item? B: It's 250 yen.,A: 저 물건 얼마에요? B: 250엔 입니다.,How many,How much,How old,How much,2,A: ___ is the price of this item? B: It's 300 won.,A: 이 물건의 가격이 얼마에요? B: 300원 입니다.,What is the cost,What is the price,How much does,What is the price,2,A: How much is that drink? B: It's 350 yen. A: What is the price of this snack? B: It's 500 won.,A: 저 음료 얼마에요? B: 350엔 이에요. A: 이 간식의 가격이 얼마에요? B: 500원 이에요.
"이름 묻고 답하는 표현을 사용할 수 있어요.
Expressions for asking and answering names.",A: _____ your name? B: My name is Sarah.,A: 너의 이름이 무엇이니? B: 내 이름은 Sarah야.,Who is,What's,Where is,What's,2,A: May I ___ your name? B: My name is Sarah. A: What should I call you? B: I am Sarah.,A: 당신의 이름을 물어봐도 될까요? B: 제 이름은 Sarah입니다. A: 무엇이라고 부르면 될까요? B: 저는 Sarah입니다.,say,know,tell,know,2,A: What's your name? B: My name is Linda. A: May I ask your name? B: I am Linda.,A: 너의 이름이 뭐니? B: 내 이름은 Linda야. A: 네 이름을 물어봐도 될까? B: 나는 Linda야.
"be ~? 패턴을 통해 감정이나 상태에 대해 묻고 대답할 수 있어요.
Ask and answer about feelings or states using the 'be ~?' pattern.","A: Are you ______? B: Yes, I am.","A: 너는 활기찬가? B: 응, 그래.",tired,cheerful,nervous,cheerful,2,"A: Are you ______? B: Yes, I am.","A: 너는 만족하니? B: 응, 그래.",excited,content,sleepy,content,2,"A: Are you excited? B: Yes, I am. A: Are you relaxed? B: Yes, I am.","A: 너는 신나니? B: 응, 그래. A: 너는 편안하니? B: 응, 그래."
"상대방의 정체를 묻고 답하는 표현을 사용할 수 있어요.
Be able to ask and answer about someone's identity using 'Who is ()'.",A: Who is she? B: She's my ___.,A: 그녀는 누구야? B: 그녀는 내 선생님이야.,student,friend,teacher,teacher,3,A: Who is that? B: That's my ___.,A: 저 사람은 누구야? B: 저것은 내 선생님이야.,actor,teacher,painter,teacher,2,A: Who is he? B: He's my coach. A: Who are they? B: They're my friends.,A: 저 남자는 누구야? B: 그는 내 코치야. A: 저 사람들은 누구야? B: 그들은 내 친구들이야.
"Make suggestions using 'Let's' and respond appropriately.
Let's를 활용하여 제안하고 이에 답할 수 있어요.",A: Let's ___ soccer! B: Sure.,A: 축구하자! B: 좋아.,watch,play,sing,play,2,A: How about ___ this afternoon? B: Alright!,A: 오늘 오후에 자전거 타는 건 어때? B: 좋아.,cycling,swimming,jogging,cycling,1,A: Let's play basketball! B: Sure. A: How about skating this weekend? B: Great idea!,A: 농구하자! B: 좋아. A: 이번 주말에 스케이트 타는 건 어때? B: 좋은 생각이야.
"소유격 표현을 사용하여 물건의 주인을 묻고 대답할 수 있어요.
Ask and answer questions about object ownership using possessive expressions.","A: Is this ___ ball? B: Yes, it is.","A: 이거 네 공이야? B: 응, 맞아.",your,you're,yours,your,1,"A: Is this your ball? B: Yes, it is. A: Is this ball ___? B: No, it isn’t.","A: 이거 네 공이야? B: 응, 맞아. A: 이 공은 ___? B: 아니야.",mine,yours,his,yours,2,"A: Is this your notebook? B: Yes, it is. A: Is this notebook yours? B: No, it isn’t.","A: 이거 네 공책이야? B: 응, 맞아. A: 이 공책은 네 거야? B: 아니야."
"시각을 묻고 답하는 표현을 사용할 수 있어요.
You can ask and answer questions about time using 'What time' expressions.",A: ___ is it? B: It's five o'clock.,A: 지금 몇 시야? B: 다섯 시야.,when,What time,what day,What time,2,B: It's ___ o'clock.,B: 다섯 시야.,ten,five,quarter,five,2,"A: What time does the movie start? B: It starts at five o'clock. A: Could you check the time for me? B: Yes, it's five o'clock.","A: 영화가 몇 시에 시작해? B: 다섯 시에 시작해. A: 시간 좀 확인해줄래? B: 응, 다섯 시야."
"물건의 위치를 묻고 답할 수 있어요.
Where is ()? 를 사용하여 물건의 위치를 질문하고 대답할 수 있어요.",A: Where is my book? B: It's ___ the table.,A: 내 책은 어디에 있어요? B: 책은 탁자 위에 있어요.,in,under,on,on,3,A: Where did you put my bag? B: It's ___ the chair.,A: 내 가방을 어디에 뒀어? B: 가방은 의자 옆에 있어.,above,beside,behind,beside,2,A: Where is my pen? B: It's on the desk. A: Where can I find my notebook? B: It's under the chair.,A: 내 펜은 어디에 있어? B: 펜은 책상 위에 있어. A: 내 공책은 어디에서 찾을 수 있어? B: 공책은 의자 밑에 있어.
"권유 표현을 사용하여 상대방에게 음식이나 물건을 권할 수 있어요.
You can ask and answer if someone wants food or items using offer expressions.",Would you ___ a slice of pizza?,피자 한 조각 드실래요?,need,like,buy,like,2,Do you ___ for some soup?,수프 드실래요?,need,care,seek,care,2,"A: Would you like a cup of coffee? B: Yes, please. A: Do you care for a cookie? B: No, thank you.","A: 커피 한 잔 드실래요? B: 네, 부탁해요. A: 쿠키 드실래요? B: 아니요, 감사합니다."
"질문 표현을 활용하여 상대방에게 허락 요청할 수 있어요.
상대방의 허락 요청에 적절하게 답변할 수 있어요.",A: ___? B: Sure.,A: 여기 머물러도 될까요? B: 물론이야.,Will I stay here?,Can I stay here?,Should I stay here?,Can I stay here?,2,A: ___? B: Of course.,A: 여기 앉아도 될까요? B: 당연하죠.,Can I sit down here?,May I sit down here?,Should I sit down here?,May I sit down here?,2,"A: Can I remain here? B: Sure, go ahead. A: May I take a seat over there? B: Certainly.","A: 여기 머무를 수 있을까요? B: 네, 그렇게 하세요. A: 저쪽에 앉아도 될까요? B: 당연히요."
"현재 진행형을 사용하여 지금 하는 일을 물어보고 대답할 수 있어요.
현재 진행형을 활용하여 활동 중인 행동을 표현할 수 있어요.",I'm ___ a picture.,나는 그림을 그리고 있어.,reading,painting,cooking,painting,2,I am ___ on my project.,나는 내 프로젝트를 작업 중이야.,walking,working,reading,working,2,A: What are you doing? B: I'm reading a book. A: What are you busy with? B: I'm engaged in coding.,A: 지금 뭐 하고 있어? B: 책을 읽고 있어. A: 뭐에 바쁘니? B: 코딩에 몰두하고 있어.
"요청과 응답을 통해 기본적인 대화를 할 수 있어요.
상대방에게 공손하게 요청하는 표현과 이에 대한 응답을 할 수 있어요.","Could you ___ your hat, please?",모자 벗어줄래?,put on,take off,wear,take off,2,"Would you ___ your shoes, please?",신발 신어줄래?,remove,put on,take off,put on,2,"A: Could you remove your jacket, please? B: Sure. A: Would you fasten your belt, please? B: Absolutely.",A: 재킷 벗어줄래? B: 물론이야. A: 벨트 매줄래? B: 당연하지.
"How much를 활용해 가격 묻고 답하기.
가격을 묻고 답할 수 있어요.",A: ___ is this item? B: It's twelve fifty.,A: 이 물건은 얼마입니까? B: 12달러 50센트입니다.,What,How much,How many,How much,2,A: What does this ___? B: It's twelve fifty. A: What's the price of this? B: It's twelve fifty.,A: 이거 ___? B: 12달러 50센트입니다. A: 이거 가격은 어떻게 되나요? B: 12달러 50센트입니다.,value,cost,sell,cost,2,A: How much is this package? B: It's fifteen dollars. A: What's the price of this package? B: It's fifteen dollars.,A: 이 소포는 얼마입니까? B: 15달러입니다. A: 이 소포의 가격은 얼마인가요? B: 15달러입니다.
"요일을 표현하는 단어를 활용해 현재 요일을 묻고 답할 수 있어요.
You can ask and answer what day it is using day expressions.",B: It's ______.,B: 오늘은 목요일이야.,Tuesday,Thursday,Friday,Thursday,2,"B: Oh, it's ______.","B: 오, 오늘은 목요일이야.",Thursday,Monday,Sunday,Thursday,1,"A: What day is it today? B: It's Friday. A: Could you please tell me the day now? B: Sure, it's Friday.","A: 오늘 무슨 요일이야? B: 오늘은 금요일이야. A: 지금 요일 좀 말해줄래? B: 응, 오늘은 금요일이야."
"하루의 시간대에 맞게 인사할 수 있어요.
You can use greetings appropriate to different times of the day.",Good ______!,좋은 아침입니다!,evening,morning,afternoon,morning,2,Good ______! Good evening!,좋은 오후! 좋은 저녁입니다!,morning,afternoon,night,afternoon,2,"A: Good morning! B: Hi, good to see you! A: Good afternoon! Good evening! B: Enjoy your day!",A: 좋은 아침이에요! B: 만나서 반가워요! A: 좋은 오후! 좋은 저녁이에요! B: 오늘 하루도 즐겁게 보내요!
"다른 사람을 소개하는 표현을 배울 수 있어요.
This is ()라는 표현을 사용하여 사람을 소개할 수 있어요.",This is my _____.,이 사람은 내 선생님이야.,teacher,sister,student,teacher,1,This is my _____.,이 사람은 내 이웃이야.,classmate,neighbor,friend,neighbor,2,"A: This is my mentor. B: It's great to meet your mentor. A: And this is my colleague. B: Hello, glad to meet you!","A: 이분은 내 멘토야. B: 멘토를 만나서 정말 좋네. A: 그리고 이 분은 내 동료야. B: 안녕하세요, 만나서 반갑습니다!"
"물건의 위치를 묻고 답하는 표현을 사용할 수 있어요.
You can ask and answer about the location of items.",A: Where is my ___? B: It's on the table.,내 가방은 어디에 있나요? 테이블 위에 있어요.,phone,bag,glasses,bag,2,A: Where is my phone? B: It's near the ___.,내 전화는 어디에 있니? 전화는 문 근처에 있어요.,window,door,table,door,2,A: Where is my phone? B: It's on the shelf. A: Where are my keys? B: They are in the drawer.,A: 내 전화는 어디에 있어? B: 선반 위에 있어. A: 내 열쇠는 어디에 있어? B: 서랍 안에 있어.
"기쁨을 나타내는 간단한 표현을 사용할 수 있어요.
Express simple emotions of joy using key phrases.",I'm _______!,나는 정말 신이 났어!,tired,thrilled,sad,thrilled,2,I'm _______!,나는 신이 났어!,bored,angry,excited,excited,3,"A: I'm thrilled about winning the game today! B: That's fantastic, and I'm excited to celebrate with you.","A: 오늘 경기에서 이겨서 정말 신이 나! B: 대단해, 너와 같이 축하할 생각에 나도 신나."
"시간 표현에 익숙해져요.
시각을 물어보고 대답할 수 있어요.",A: ______ is it? B: It's 7 o'clock.,A: 지금 몇 시니? B: 7시야.,How late,What time,When time,What time,2,A: Do you ___ the time? B: It's () o'clock.,A: 지금 몇 시인지 알아? B: 7시야.,see,know,find,know,2,"A: What time does the store close? B: It closes at 6 o'clock. A: Do you know when it ends? B: Yes, it ends at 6 o'clock.","A: 가게가 몇 시에 닫히니? B: 6시에 닫혀. A: 언제 닫히는지 알아? B: 응, 6시에 닫혀."
"Let's 구문을 활용하여 제안과 권유하는 방법을 배울 수 있어요.
상황에 맞게 제안하고 이에 응답하는 표현을 사용할 수 있어요.",A: Let's go ______.,A: 수영하러 가자.,cycling,swimming,running,swimming,2,A: Why don’t we try _______?,A: 우리 같이 수영해보는 건 어때?,cooking,swimming,reading,swimming,2,"A: Let's go hiking. B: Sure, that sounds amazing. A: How about we try exploring the forest? B: I'm not free today.","A: 등산하러 가자. B: 좋아, 정말 멋지다. A: 우리 숲을 탐험해보는 건 어때? B: 오늘은 시간이 없어."
"현재 진행 중인 행동을 묻고 답할 수 있어요.
You can ask and answer questions about what someone is doing using the 'be ()ing' pattern.",A: What are you ___?,A: 너 지금 뭐 하고 있어?,making,doing,eating,doing,2,B: I’m currently ___.,B: 나는 지금 그림 그리고 있어.,running,drawing,sleeping,drawing,2,A: What are you doing now? B: I’m making a drawing for art class. A: What are you up to this evening? B: I’m currently sketching. A: What’s happening at the gallery? B: I’m busy organizing my materials.,A: 지금 뭐 하고 있어? B: 난 미술 수업을 위해 그림 그리고 있어. A: 오늘 저녁엔 뭐 할 거야? B: 지금 스케치 중이야. A: 갤러리에서는 무슨 일이야? B: 미술 도구 정리하느라 바빠.
"원하는 것을 묻고 답하는 표현을 사용할 수 있어요.
You can ask and answer questions about what you want using want expressions.",I would ___ some fruits.,나는 과일을 좀 갖고 싶어.,need,like,want,like,2,I ___ some apples.,나는 사과를 좀 원해.,like,want,need,want,2,A: What do you wish to have? B: I would like some coffee. A: What are you looking for? B: I want some tea. A: What would you like? B: I need some milk.,A: 무엇을 갖고 싶니? B: 나는 커피를 좀 갖고 싶어. A: 무엇을 찾고 있어? B: 나는 차를 원해. A: 무엇을 원하니? B: 나는 우유가 필요해.
"요일을 묻는 표현을 사용할 수 있어요.
You can ask about the day using 'What day is today?'",A: ______ day is today? B: It’s Wednesday.,"A: 오늘이 무슨 요일인지 물어볼 때, 'What day is today?'로 물어봐요. B: 오늘은 수요일이야.",Which,What,When,What,2,A: What weekday is it? B: Today is ______.,A: 오늘 요일이 뭐야? B: 오늘은 수요일이야.,Tuesday,Wednesday,Thursday,Wednesday,2,A: What day is it today? B: It’s Friday. A: What weekday are we in? B: Today is Friday.,A: 오늘 무슨 요일이야? B: 오늘은 금요일이야. A: 이번 주 요일은 뭐야? B: 오늘은 금요일이야.
"be 동사를 활용하여 물건의 주인이 맞는지 묻고 대답할 수 있어요.
Is this your bag? 과 같은 표현을 사용하여 소유 여부를 확인할 수 있어요.","A: Is this ___? B: Yes, it is.","이것은 네 가방이니? 응, 맞아.",my bag,his bag,your bag,your bag,3,"A: Is ___ yours? B: No, it isn't.","이것은 네 물건이니? 아니, 그렇지 않아.",bag,item,thing,item,2,"A: Is this your notebook? B: Yes, it is. A: Is the notebook yours? B: No, it isn't.","A: 이것은 네 공책이니? B: 응, 맞아. A: 그 공책은 네 것이니? B: 아니, 아니야."
"명령문을 사용하여 특정 동작을 지시할 수 있어요.
Use command sentences to instruct specific actions.",___ on one leg.,한쪽 다리로 서세요.,Sit,Stand,Run,Stand,2,___ in the air.,공중에서 점프해요.,Run,Jump,Sit,Jump,2,"A: Please stand on one leg. B: Sure, I'll try it. A: Now, jump in the air. B: That's exciting!","A: 한쪽 다리로 서주세요. B: 네, 해볼게요. A: 이제 공중에서 점프하세요. B: 신나네요!"
"취미 활동에 대해 긍정과 부정의 의견을 표현할 수 있어요.
Do you like-?을 사용하여 취미를 질문하고 대답할 수 있어요.",A: Do you ___ swimming?,A: 수영하는 것을 즐기니?,like,enjoy,watch,enjoy,2,"B: No, I don’t. I enjoy ____.","B: 아니, 난 즐기지 않아. 나는 ____를 즐겨.",cooking,hiking,singing,hiking,2,"A: Do you enjoy cycling? B: Yes, I do. / No, I don't. I like painting. A: Do you like jogging? B: Yes, I do. / No, I don't. I enjoy dancing.","A: 자전거 타는 것을 즐기니? B: 응, 즐겨. / 아니, 즐기지 않아. 나는 그림 그리기를 좋아해. A: 조깅하는 걸 좋아하니? B: 응, 좋아해. / 아니, 좋아하지 않아. 나는 춤추는 것을 즐겨."
"이름을 묻고 대답하는 표현을 익힐 수 있어요.
'What’s your name?'이라는 표현을 통해 이름을 묻고 답할 수 있어요.",A: What's your ____? B: My name is Jenny.,A: 이름이 뭐예요? B: 내 이름은 제니예요.,age,name,color,name,2,A: May I ____ your name? B: I'm Jenny. A: Could you tell me your name? B: I am Jenny.,A: 네 이름을 알려줄 수 있을까? B: 내 이름은 제니야. A: 네 이름을 말해줄래? B: 내 이름은 제니야.,see,guess,know,know,3,A: What's your name? B: My name is Lisa. A: May I know your name? B: I'm Lisa. A: Could you tell me your name? B: I am Lisa.,A: 이름이 뭐예요? B: 내 이름은 리사예요. A: 네 이름을 알려줄래? B: 내 이름은 리사예요. A: 네 이름을 말해줄래? B: 내 이름은 리사예요.
"다른 사람을 소개하는 표현과 이에 답하는 표현을 사용할 수 있어요.
Be able to use expressions to introduce others and respond appropriately.",A: ___ is Alice.,A: 이 사람은 Alice입니다.,That,This,These,This,2,A: This is Tom's friend. A: Let me ___ Tom.,A: 이 사람은 Tom의 친구입니다. A: Tom을 소개할게요.,introduce,describe,present,introduce,1,"A: This is Bob. B: Hello Bob! A: Let me introduce my friend, Carol. B: Pleasure to meet you, Carol.","A: 이 사람은 Bob입니다. B: 안녕하세요, Bob! A: 제 친구 Carol을 소개할게요. B: Carol 만나서 반가워요."
"감정이나 상태를 묻고 답할 수 있어요.
You can ask and answer about feelings and states using 'Are you ()?'",A: Are you ____?,피곤해?,happy,tired,refreshed,tired,2,A: Are you ____?,신나?,excited,sleepy,calm,excited,1,"A: Are you hungry? B: Yes, I am. / No, I'm not. I'm satisfied. A: Are you busy? B: Yes, I am. / No, I'm not. I'm relaxed.","A: 배고파? B: 응, 배고파. / 아니, 배고프지 않아. 난 만족해. A: 바빠? B: 응, 바빠. / 아니, 바쁘지 않아. 난 여유로워."
